,tweet_text,date,sentiment
153,Amazon specialists ask me to send four digit number of mt American Express card ang name and billing address but i can't find this document portal to input my information,2020-05-12 15:45:19+00:00,0
154,"NEVER, ever ever ever EVER use American Express.",2020-05-12 15:40:40+00:00,0
155,"Hi! MUBI currently supports payment via the following credit and debit cards: American Express, Master Card, Maestro and VISA (except for VISA Electron). If you are facing any issues starting your subscription with these cards, please contact our customer team at support@mubi.com",2020-05-12 15:39:41+00:00,0
156,"Win Be the first to welcome back HAMILTON when it reopens at any theater! Plus, win a private Zoom with Lin-Manuel Miranda and $3,000 from American Express in aid of Hispanic Federation Emergency Assistance Fund #RaiseUp https://prizeo.com/r/ZV8flL @Prizeo",2020-05-12 15:34:50+00:00,1
157,Who Can Benefit the Most from the American Express Green Card? http://dlvr.it/RWVlzL,2020-05-12 15:34:33+00:00,1
158,Thank you for reaching out to Speedway. I can completely understand your concerns. Please know that we have shared your feedback and suggestion with the appropriate personnel to be taken under further advisement.,2020-05-12 15:33:41+00:00,1
159,"haha lucky. online shopping is still restricted during lockdown here in South Africa. we are only allowed to buy ""essential goods""",2020-05-12 15:33:27+00:00,1
160,Here our overview of the top 10 digital banks. Congrats to all. https://bit.ly/3coasez @americanexpress @alrajhibank @td_canada @bankaljazira @goldmansachs @rabobank @wellsfargo @theofficialsbi @capitalone @citi #fintech #AI #Cloud #VR Team,2020-05-12 15:30:58+00:00,1
161,"Hi thanks for reaching out. It's important that your concerns are addressed. The phone number is a valid American Express phone number. However, it is unclear as to why the message was sent. You can disregard the message or call the number provided for more info. ^D",2020-05-12 15:30:33+00:00,1
162,"Hi there Jimmy. This is the page for UK-issued American Express Cards, and Customer Services is available at 0800 917 8047 for any questions you may have in relation to your account. For any other Cards, please refer to the number on the back of your Card for assistance. Thanks",2020-05-12 15:29:56+00:00,1
163,One of the things that could help most during #COVID19 is if @Speedway and others would stop requiring a signature for #creditcard purchases under $100. @Visa @Mastercard @AmericanExpress #CreditCards #coronavirus,2020-05-12 15:29:28+00:00,1
164,21 American Express Platinum Card Benefits For Travelers - https://go.shr.lc/35PRgnQ via @Shareaholic,2020-05-12 15:22:21+00:00,0
165,My American Express card is charging me the anual fee but I can’t even use the perks bc I can’t go anywhere.,2020-05-12 15:16:23+00:00,0
166,This Didnt answer anything. Generic response ,2020-05-12 15:16:01+00:00,0
167,21 American Express Platinum Card Benefits For Travelers - https://go.shr.lc/35PRgnQ via @Shareaholic,2020-05-12 15:10:33+00:00,0
168,"Win Be the first to welcome back HAMILTON when it reopens at any theater! Plus, win a private Zoom with Lin-Manuel Miranda and $3,000 from American Express in aid of Hispanic Federation Emergency Assistance Fund #RaiseUp https://www.prizeo.com/campaigns/lin-manuel-miranda/hamilton-reopening @Prizeo",2020-05-12 15:10:23+00:00,1
169,Travel companies continue to sign significant #cobrand #creditcard deals e.g. #Marriott signed amendments to its existing co-brand credit card agreements with JPMorgan Chase and American Express (for total of $920m of cash) https://www.linkedin.com/feed/update/urn:li:activity:6663459908148572160 #loyalty #FFP #airlines,2020-05-12 15:10:03+00:00,1
170,American Express GBT CEO Abbott: Fee Basis For Client Contracts Under Review https://bit.ly/2WRY1RF @amexgbt @ITMtweets #travelmanagement #businesstraveltech #corporatetravel,2020-05-12 15:09:45+00:00,0
171,"AmericanExpress: c_stapes We understand your concerns &amp; are working to provide our Card Members w/ more value &amp; support during this unprecedented time. In the meantime, should you have any Qs or concerns about your Card account, we encourage you to call us to discuss potenti…",2020-05-12 15:05:24+00:00,1
172,"AmericanExpress: c_stapes We understand your concerns &amp; are working to provide our Card Members w/ more value &amp; support during this unprecedented time. In the meantime, should you have any Qs or concerns about your Card account, we encourage you to call us to discuss potenti…",2020-05-12 15:02:14+00:00,1
173,"AmericanExpress: DebbieMcMannis We'll work together to find a solution, such as payment options or available financial hardship programs. You can speak w/ our Customer Care team by calling the number on the back of your card, chatting online at https://amex.co/3csQ77V or tweeti…",2020-05-12 15:02:13+00:00,1
174,The generosity of American spirit and American Express knows no limits.,2020-05-12 14:58:17+00:00,0
175,"Win Be the first to welcome back HAMILTON when it reopens at any theater! Plus, win a private Zoom with Lin-Manuel Miranda and $3,000 from American Express in aid of Hispanic Federation Emergency Assistance Fund #RaiseUp https://prizeo.com/r/iAAe4q @Prizeo",2020-05-12 14:55:27+00:00,1
176,American express?,2020-05-12 14:55:21+00:00,0
177,What does the future hold for live events & corporate entertainment? take a look https://medium.com/robin/exploring-the-future-of-live-events-corporate-entertainment-920b942b3b0e @AEGworldwide @LiveNation @TheGarden @MLSELIVE @TripActions @Rocketrip @Egencia @hopinofficial @AmericanExpress @AmexBusiness @AmexBusinessCan,2020-05-12 14:55:06+00:00,1
178,American express personal savings Review ,2020-05-12 14:54:55+00:00,0
179,"Awesome deal RT @AmericanExpress: @DebbieMcMannis We'll work together to find a solution, such as payment options or available financial hardship pro… https://twitter.com/i/web/status/1260216935058374656",2020-05-12 14:49:58+00:00,1
180,"A follow-up. Air Canada did not give me a refund, instead suggested that I call back to the number that I called yesterday that did not help me. Instead, I asked American Express to get me a refund and decline the charge and they are processing it. Strongly suggest doing the same ",2020-05-12 14:44:23+00:00,1
181,"It’s one of the 3 major stock exchanges. It tracks 30 large US companies including: Verizon, McDonald’s, American Express, Boeing, Coke, Disney,.. It was initially created to track the largest industrial and transportation companies in the US",2020-05-12 14:43:06+00:00,1
182,"Is that a Lonestar card? I turned around a replied, ""Why, yes. But I prefer the term Yakubian-American express.""",2020-05-12 14:42:05+00:00,0
183,So this is weird ... in one of those pictures he holds up his American Express card and you can totally see the numbers and his real name Michael Richardson. Also those cash stacks look fake. ,2020-05-12 14:41:17+00:00,-1
184,Big new M&A case: Carlyle is trying to back out of billion-dollar deal to acquire Juweel's stake in American Express Global Business Travel. No pandemic carve-out in MAE clause but Juweel suit says general downturn isn't MAE. Complaint: https://static.reuters.com/resources/media/editorial/20200512/juweelvcarlyle--complaint.pdf,2020-05-12 14:41:00+00:00,-1
185,@AmericanExpress are you going to make annual fees less for Gold &amp; Platinum card members due to COVID-19? Many of us who travel cannot take advantage of the benefits.,2020-05-12 14:40:40+00:00,1
186,"AmericanExpress: DebbieMcMannis We'll work together to find a solution, such as payment options or available financial hardship programs. You can speak w/ our Customer Care team by calling the number on the back of your card, chatting online at https://amex.co/3csQ77V or tweeti…",2020-05-12 14:35:23+00:00,1
187,"hopefully, more doors will open for you. I left American Express Corporate Travel, after 8 months. till this day I keep singing,,, Free at last, Free at last ",2020-05-12 14:30:39+00:00,1
188,"With sports betting growing more popular as 2020 rolls on, some New Jersey casinos and American Express are offering more to the players! #Sportsbetting #NewJersey",2020-05-12 14:30:10+00:00,1
189,No better feeling then the American Express app blowing up,2020-05-12 14:28:46+00:00,-1
190,"Wish currently accepts payments through PayPal, Google Wallet (Android Pay), debit cards with a Visa or MasterCard logo and the following major credit cards: Visa, MasterCard, American Express, Discover, and Cirrus.",2020-05-12 14:25:03+00:00,1
191,But they still don't take American Express,2020-05-12 14:22:44+00:00,0
192,Broken buyouts are becoming as prevalent as new ones. Within the past 48 hours: - Carlyle bailed on its $900 million deal for a 20% stake in American Express Global Business Travel. - Kohlberg &amp; Co. walked away from its $550 million deal for cake decorations company Decopac,2020-05-12 14:19:28+00:00,-1
193,"I accept MasterCard, Visa, and American Express",2020-05-12 14:05:47+00:00,0
194,"Come on, @Lin_Manuel is one of the biggest sellouts. The dude shills for American Express, you should not be surprised.",2020-05-12 13:55:29+00:00,1
195,Enter @jessicayflores' $75 American Express Gift Card #giveaway! #DMgiveaway #DomesticatedMe http://domesticatedme.com/2020/05/mothers-day-giveaway.html/,2020-05-12 13:53:42+00:00,0
196,Used to be citibank in tokyo in the 80s or american express.,2020-05-12 13:53:23+00:00,0
197,"Win Be the first to welcome back HAMILTON when it reopens at any theater! Plus, win a private Zoom with Lin-Manuel Miranda and $3,000 from American Express in aid of Hispanic Federation Emergency Assistance Fund #RaiseUp https://www.prizeo.com/campaigns/lin-manuel-miranda/hamilton-reopening @Prizeo",2020-05-12 13:52:56+00:00,1
198,"Win Be the first to welcome back HAMILTON when it reopens at any theater! Plus, win a private Zoom with Lin-Manuel Miranda and $3,000 from American Express in aid of Hispanic Federation Emergency Assistance Fund #RaiseUp https://prizeo.com/r/eTyfuu @Prizeo",2020-05-12 13:51:49+00:00,1
199,"Yesterday,, this happen because i was mistake i placed my order without checking my American Express virtual pay to put funds and i accidentally place the order",2020-05-12 13:50:40+00:00,0
200,"American Express will delay its outside EMV deadline until April 16, 2021, for automated fuel dispensers. The move follows VISA's announcement that it would delay its deadline until April 17, 2021. #payments #merchantservices #petroleum #creditcardprocessing #fintech",2020-05-12 13:50:15+00:00,0
201,"sounds like you have your 2FA right there but if you can interface with the terminal and use your phone as a pin pad instead of touching it yourself, then that would be a new idea this given that the user has access to a compatible smartphone",2020-05-12 13:35:16+00:00,1
202,Optimus Maximus v2 2020-05-12 09:32 EST. *Closed/Covered previously shorted: $AXP at $86.22 for 0.68 loss (-0.80%). American Express Co (CORP). Trade Id: 42906069403083545. Stats: https://deustrader.com/optimus_maximus2.html,2020-05-12 13:32:42+00:00,-1
203,Still have to do pins usually ( I guess not for credit but debit),2020-05-12 13:32:39+00:00,-1
204,but... this is already a thing lol,2020-05-12 13:31:55+00:00,1
205,".@AmericanExpress launched #StandForSmall, resources from 40+ companies across media, tech, consumer goods, professional services, &amp; other industries, that have come together to provide meaningful support to #smallbiz as they navigate the impacts of #COVID",2020-05-12 13:29:01+00:00,1
206,looks like you think mobile payments are the way to go,2020-05-12 13:26:40+00:00,0
207,"Win Be the first to welcome back HAMILTON when it reopens at any theater! Plus, win a private Zoom with Lin-Manuel Miranda and $3,000 from American Express in aid of Hispanic Federation Emergency Assistance Fund #RaiseUp https://prizeo.com/r/cd5vL8 @Prizeo",2020-05-12 13:22:27+00:00,1
208,"Slotastic Casino - 50 Free Spins Sign Up Bonus (No Deposit Required) or 200% American Express Deposit Coupon https://www.noluckneeded.com/slotastic-casino-200-american-express-bonus-coupon-t24804.html Reliable #Crypto #Bitcoin #Litecoin #BitcoinCash or #fiat Online Casino est 2009! US, #Canada, #France, #Australia Welcome",2020-05-12 13:20:00+00:00,1
209,what i would give to be at the american express centurion lounge in the philadelphia airport drinking a mimosa ..,2020-05-12 13:15:32+00:00,0
